speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,G,G,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
91.585512876837,43.0855160652493,884,0.332149959138166,-2.82611535162194,1,11.65,13942.0151558273,55.3788025069979,108.426056291315,1391.51431511255,460.548473086895,0,0,99.3846359926169,198.630232674949,1,131.380595779309,1.75,1.75,144.693533054135,1.26991410720917,-1.85556928583449,9.05614911757853,35.6025169343391,0,4040.21431511255,
90.5939859019748,43.0955608319441,884.25,0.293486657681508,-2.80511865476601,1,11.65,13791.0755183594,56.0177803056119,108.489718765792,1361.54766813919,450.630433899496,0,0,99.476702560047,219.956279209938,1,131.380595779309,1.75,1.75,144.763613279157,1.15401032163291,-1.20833229996987,8.81910466439538,35.548778440151,0,4010.24766813919,
89.5988953597019,43.1057187549553,884.5,0.268697384856495,-2.78227539248621,1,11.65,13639.5934008716,56.659054602977,108.526375418585,1331.80127296961,440.785291290177,0,0,99.4921712263175,235,1,131.380595779309,1.75,1.75,144.827064296692,1.07086924312188,-0.857115511948364,8.58203079054782,35.4947283163929,0,3980.50127296961,
88.6007896505573,43.115992786312,884.75,0.262744306477067,-2.75961023691964,1,11.65,13487.6522860937,57.30227198887,108.535735533229,1302.2947804965,431.019549100498,0,0,99.5075088885197,235,1,131.380595779309,1.75,1.75,144.890515804334,1.0352900650491,-0.362646626799368,8.34501869514873,35.4404160903783,0,3950.99478049651,
87.5994990430477,43.126386014559,885,0.256839238698956,-2.73712171228106,1,11.65,13335.2263358885,57.9475418447389,108.517544923421,1273.02625304857,421.332566020805,0,0,99.5227113970064,235,1,131.380595779309,1.75,1.75,144.953967799398,1.01553687464836,-0.199028560947663,8.10806865873353,35.385841828389,0,3921.72625304857,
86.5948460490047,43.1369016738789,885.25,0.25098179309731,-2.71480835189619,1,11.65,13182.288531324,58.5949785507285,108.471529399922,1243.99376539415,411.723704858584,0,0,99.5377745401442,235,1,131.380595779309,1.75,1.75,145.01742027922,1.00102950765319,-0.14447100965721,7.87118096176652,35.3310055970068,0,3892.69376539415,
85.5866448899221,43.1475431540173,885.5,0.245171583688507,-2.69266869792021,1,11.65,13028.8105914346,59.2447018295937,108.397393493623,1215.19540440155,402.192332426045,0,0,99.5526940437378,235,1,131.380595779309,1.75,1.75,145.080873241109,1.24732613267377,2.42373447336941,7.63435588464055,35.2759074631141,0,3863.89540440155,
84.5747009157132,43.1583140110976,885.75,0.239408226857386,-2.67070130103747,1,11.65,12874.7628847384,59.8968371212741,108.294819063998,1186.62926867841,392.737819420749,0,0,99.5674655704503,235,1,131.380595779309,1.75,1.75,145.144326682402,0.51749240734584,-7.09581497777331,7.39759370767676,35.220547493893,0,3835.32926867841,
83.5588099706106,43.16921818245,886,0.233691341279711,-2.65284605428836,1,11.65,12720.1143327088,60.5515159915326,108.163463780249,1158.29346818733,383.359540298406,0,0,99.7412764492886,235,1,131.380595779309,1.75,1.75,145.258634004933,0.500033647972484,-0.167667670214088,7.16089471112416,35.1649257568259,0,3806.99346818733,
82.5372209326574,43.1802594838848,886.25,-0.179480031482929,-2.62887863760881,1,11.65,12564.598362958,61.2098669301445,108.00269602314,1130.14403894616,374.042944332063,0,0,99.6630372293112,-298.544818352299,1,131.380595779309,1.75,1.75,145.213802908606,-0.351890915242732,-8.07996522582417,6.92775414303578,35.1096491728715,0,3778.84403894616,
81.5121301887928,43.1914418623836,886.5,-0.203275906412949,-2.60398676119594,1,11.65,12408.5493303312,61.8704745015979,107.81247328029,1102.24617552126,364.809608919567,0,0,99.5376666857446,-257.089636704599,1,131.380595779309,1.75,1.75,145.162506572203,-0.71578270940274,-3.40774188409967,6.69430155913339,35.0544915090335,0,3750.94617552126,
80.483771863931,43.2027693339767,886.75,-0.236278648571513,-2.57701883121506,1,11.65,12252.0028755428,62.5331878268687,107.592552224681,1074.60970287264,355.66278582073,0,0,99.3162614053111,-215.634455056898,1,131.380595779309,1.75,1.75,145.102766287928,-0.940026764512986,-2.07308244785659,6.46053061564071,34.9994795561064,0,3723.30970287264,
79.452858707739,43.2142457856823,887,-0.285068067710644,-2.54478473336173,1,11.65,12095.0675001052,63.1975475828879,107.342837874907,1047.25675491112,346.609800679803,0,0,98.8633030509059,-174.179273409197,1,131.380595779309,1.75,1.75,145.031778742912,-1.39888439892369,-4.18696129629793,6.22643307033742,34.9446482848404,0,3695.95675491112,
78.4214514281483,43.2258741904605,887.25,-0.364456735603818,-2.49535634033374,1,11.65,11938.0569045188,63.9964358110799,107.28869992072,1020.2435711468,337.669267046224,0,0,97.6721686367898,-132.724091761496,1,131.380595779309,1.75,1.75,144.946288383035,-1.63191178237137,-2.09853122558459,5.99199801390765,34.8900442635215,0,3668.94357114681,
77.3966865761586,43.2376591827381,887.5,-0.516235496810816,-2.47086685954677,1,11.65,11782.0574822432,64.9948321136436,107.538633680274,993.753913440166,328.902004448282,0,0,97.4991206015623,-91.2689101137956,1,131.380595779309,1.75,1.75,144.788908500364,-2.10056408125664,-4.16437727065511,5.7572115067703,34.8357275825182,0,3642.45391344017,
76.3683147856987,43.2496052969015,887.75,-0.530993534615564,-2.44142233802371,1,11.65,11625.5089775938,65.9967425433998,107.745471722043,967.521287521964,320.21981147299,0,0,97.1045477675958,-86.3899399791615,1,131.380595779309,1.75,1.75,144.626091930121,-2.3408450760732,-2.10630558128893,5.52224076659861,34.7820478100168,0,3616.22128752196,
75.3383056355585,43.2617170976779,888,-0.566685856703174,-2.40943005441702,1,11.65,11468.7112185289,67.000248201415,107.90848113921,941.598617517373,311.640204379272,0,0,96.5850431978841,-78.7798799583231,1,131.380595779309,1.75,1.75,144.448479395627,-2.56213037118933,-1.91325322666612,5.28706460947098,34.7290238306157,0,3590.29861751737,
74.3076951657985,43.2739990617973,888.25,-0.610235832821264,-2.37351862062668,1,11.65,11311.82192089,68.0043397063042,108.027353938673,916.013125088234,303.172192700598,0,0,95.87803353489,-71.1698199374846,1,131.380595779309,1.75,1.75,144.253164510565,-2.81427764172753,-2.14988418531092,5.05167086493164,34.6767170564047,0,3564.71312508823,
73.2781818323752,43.2864553562459,888.5,-0.664497135728427,-2.33130124517006,1,11.65,11155.0996397469,69.0073623056197,108.101926127916,890.806721197134,294.829647677538,0,0,94.8747288397876,-63.5597599166461,1,131.380595779309,1.75,1.75,144.036314672395,-3.17395753277618,-3.02381982600155,4.81604520540306,34.6252009959318,0,3539.50672119713,
72.2526272734167,43.2990896157644,888.75,-0.733897683766316,-2.28095815664736,1,11.65,10998.9800007888,70.0065279949518,108.1323153576,866.046881515912,286.634901683753,0,0,93.4874761224062,-55.9496998958076,1,131.380595779309,1.75,1.75,143.791442028998,-3.4705227156029,-2.45809683401235,4.58017051671433,34.574565118698,0,3514.74688151591,
71.2348831111781,43.3119069541106,889,-0.818646814378684,-2.24783087952906,1,11.65,10844.0493344752,70.998084259359,108.119160720104,841.820595781927,278.616745648865,0,0,92.8212030273952,-48.7545157180762,1,131.380595779309,1.75,1.75,143.498736144158,-3.83821534255583,-3.00410902902314,4.344027524527,34.5249264286442,0,3490.52059578193,
70.2173864566796,43.3249124535226,889.25,-0.85215327978398,-2.2118152568922,1,11.65,10689.1563461365,71.9893993847264,108.06287814978,817.943746126452,270.714242216792,0,0,92.0063590517364,-45.5090314361525,1,131.380595779309,1.75,1.75,143.186031581239,-4.11690651042282,-2.24401000902853,4.10760392575206,34.4764885934125,0,3466.64374612645,
69.2014948050731,43.3381110321177,889.5,-0.891232464721536,-2.17182633174549,1,11.65,10534.5076865562,72.9791508060403,107.963660459811,794.447250212498,262.937624183805,0,0,90.9907606224092,-42.2635471542287,1,131.380595779309,1.75,1.75,142.850417777877,-4.43650099182281,-2.53571667498995,3.87088851663652,34.4293356383626,0,3443.1472502125,
68.1891609398772,43.3515072298383,889.75,-0.937326682203095,-2.12622741608872,1,11.65,10380.4006269572,73.9654359874741,107.822025874118,771.373665242828,255.300976676113,0,0,89.6958458861755,-39.0180628723049,1,131.380595779309,1.75,1.75,142.488305165735,-4.67304116640502,-1.84906416543266,3.63386898361934,34.3835638836913,0,3420.07366524283,
67.183242496941,43.3651075740549,890,-0.992424930959896,-2.09957591341626,1,11.65,10227.2701837636,74.9454708239131,107.639004452014,748.783103767531,247.824195100365,0,0,89.2242831870711,-35.7725785903811,1,125.978064098373,1.75,1.75,142.084000218867,-4.96479435040855,-2.24643740612638,3.39653173271735,34.3392848212028,0,3397.48310376753,
66.1747957015268,43.3789184479247,890.25,-1.00696135444134,-2.06819773516876,1,11.65,10073.7548507827,75.9279689549905,107.413213960156,726.47275789237,240.440156276434,0,0,88.5223896630016,-34.2056939899448,1,120.590939274822,1.75,1.75,141.663255596987,-5.17326377201584,-1.5807013362411,3.15886386711549,34.2966772905889,0,3375.17275789237,
65.1660429661826,43.392946311007,890.5,-1.03055473333472,-2.03472138349974,1,11.65,9920.19294472489,77.1621573778773,107.49518995948,704.493216559724,233.165603589507,0,0,87.704505202229,-32.4113879798896,1,114.677873934893,1.75,1.75,141.219968126521,-5.36598270692964,-1.43867099020818,2.92086296866192,34.2558116177516,0,3353.19321655972,
64.1580256893599,43.4071976043746,890.75,-1.05746055478958,-1.99854054114589,1,11.65,9766.7429971366,78.6276043773455,107.842352820028,682.866955060684,226.007975670203,0,0,86.7399632077893,-30.6170819698344,1,109.00089046191,1.75,1.75,140.751595862479,-5.65828456720364,-2.14785973731456,2.68252518070266,34.2167839614946,0,3331.56695506068,
63.1521628799297,43.4216771125508,891,-1.08834514299237,-1.9464933395087,1,11.65,9613.62102300279,80.0899192303233,108.125817578106,661.622968049713,218.976868858061,0,0,85.0152380308986,-28.8227759597793,1,103.525363943036,1.75,1.75,140.260051205088,-5.8946855567151,-1.70971647865309,2.44384702358637,34.1797013606028,0,3310.32296804971,
62.1568073339494,43.4363916530203,891.25,-1.1444087830696,-1.9105188253629,1,11.65,9462.09856413796,81.5369587124825,108.344414482852,640.931346980334,212.128578196801,0,0,84.0007860426949,-26.5535265034734,1,96.8404520405794,1.75,1.75,139.718732986811,-6.21962242862996,-2.31249557040817,2.20482567254804,34.1446627748197,0,3289.63134698033,
61.1639895833992,43.4513478648473,891.5,-1.17198448641489,-1.87113991937851,1,11.65,9310.96243255611,82.9803087690892,108.501107623989,620.619941754578,205.406127294659,0,0,82.8019003529689,-25.1070530069468,1,92.6946033566226,1.75,1.75,139.147300622803,-6.50652370975981,-2.00881294346815,1.96545283302303,34.1118796790525,0,3269.31994175458,
60.1756654965319,43.4665519781329,891.75,-1.20376695588146,-1.82728496993866,1,11.65,9160.5103690676,84.4171259754044,108.596238767052,600.725294151497,198.821610357469,0,0,81.363914705665,-23.6605795104203,1,88.6214772663798,1.75,1.75,138.542220845925,-6.90654694595571,-2.75519752778556,1.72573182565257,34.0814813296578,0,3249.4252941515,
59.1945076371828,43.4820094620061,892,-1.24068055625112,-1.77741360034194,1,11.65,9011.1492166799,85.843524980707,108.630624132013,581.295471986489,192.390936354866,0,0,79.6085063107215,-22.2141060138937,1,84.6071166335301,1.75,1.75,137.899302868364,-6.99991536344874,-0.632542650276988,1.48566777467468,34.0536121256137,0,3229.99547198649,
58.2242237728743,43.497736809272,892.25,-1.28394498546,-1.79872687101977,1,11.65,8863.44340692114,87.2541154639031,108.605782016179,562.395101905579,186.135494720523,0,0,81.214857691391,-20.7676325173671,1,80.6375458941361,1.75,1.75,137.183998072961,-7.32661340992251,-2.17530260166529,1.2452681289701,34.02843440766,0,3211.09510190558,
57.2251623102029,43.5137432878625,892.5,-1.23045841382679,-1.76535684273382,1,11.65,8711.35679827923,88.7065425764333,108.519055491351,543.260565270825,179.802551153465,100,0,80.2209078141131,-20.9330792239939,1,81.0897653957745,1.75,1.75,136.496255262661,-7.35856963461946,-0.209068347288557,1.00454090005289,34.0062568771673,0,3191.96056527083,
56.2272329241366,43.5300381132741,892.75,-1.251715179234,-1.72898389456183,1,11.65,8559.44252507216,90.1573238855608,108.370491497668,524.478316191095,173.586203940315,0,0,79.058986857857,-19.8661584479877,1,78.1799669653015,1.75,1.75,135.772798305442,-7.66375221231896,-1.96127568085336,0.763524945193957,33.9869672235932,0,3173.17831619109,
55.232257926529,43.5466264665127,893,-1.2763546006321,-1.66826108600743,1,11.65,8407.97799688888,91.6038101297112,108.160741314796,506.080624470075,167.497133394351,0,0,76.6884969960515,-18.7992376719816,1,75.2817158714513,1.75,1.75,135.017563013076,-7.869821808298,-1.30088606856514,0.522241837465831,33.970719381806,0,3154.78062447008,
54.2549333893937,43.5635219603804,893.25,-1.33018821918706,-1.65296331006974,1,11.65,8259.20038915493,93.0246362835704,107.894805076992,488.32907642215,161.621916546338,0,0,76.4902619181742,-17.4056947606725,1,71.503167909218,1.75,1.75,134.182956618252,-8.19748767669905,-2.03090183505092,0.280717731906382,33.9576507084575,0,3137.02907642215,
53.2686411564403,43.5807392866575,893.5,-1.32759502711179,-1.63756469870639,1,11.65,8109.05763373461,94.4584995978344,107.566238192168,470.73593386857,155.799127048699,0,0,76.2799253547645,-16.8113895213451,1,69.8908068553185,1.75,1.75,133.319572540791,-8.42917810954265,-1.40919472631312,0.0389805505643004,33.9480995794211,0,3119.43593386857,
52.2729246988394,43.5982943340433,893.75,-1.32527747593452,-1.62203225371314,1,11.65,7957.48023348086,96.0806881993752,107.36833648808,453.3020827251,150.029058112326,0,0,76.0556576469593,-16.2170842820176,1,68.2760967240534,1.75,1.75,132.425359114779,-8.4951916668087,-0.393785525014547,-0.202924712762066,33.9421908485094,0,3102.0020827251,
51.2673067876338,43.6162103493919,894,-1.32327073330839,-1.63250605954754,1,11.65,7804.39554007684,98.1713505487246,107.594132544523,436.028745709703,144.312114419287,0,0,77.1158441043335,-15.6227790426901,1,66.6577045849959,1.75,1.75,131.486666589372,-8.6499233813036,-0.904412445282234,-0.44494787838498,33.9400576056607,0,3084.7287457097,
50.2343842918056,43.6345068492661,894.25,-1.29021695516158,-1.61670410097397,1,11.65,7647.1542839079,100.318778660098,107.732475496363,418.635720407683,138.555557581739,0,0,76.8790274511904,-15.3838633483194,1,66.0057433129109,1.75,1.75,130.54621370525,-8.68207573713083,-0.184023548323884,-0.687030970681953,33.9418900387872,0,3067.33572040768,
49.1897360801696,43.6532051438163,894.5,-1.28872819321211,-1.60067502394,1,11.65,7488.12802809904,102.490584333054,107.775930505278,401.405297485874,132.852817134805,0,0,76.6229501604672,-14.7677266966388,1,64.319926083906,1.75,1.75,129.56766790514,-8.86013112667587,-0.997198794830903,-0.929113318706403,33.9476970842157,0,3050.10529748587,
48.1327319762678,43.6723245332119,894.75,-1.28766169670459,-1.5700044844627,1,11.65,7327.22084121471,104.688077693615,107.721168894756,384.339605524151,127.204597573005,0,0,75.6190091050593,-14.1515900449582,1,62.6262499600528,1.75,1.75,128.554777644098,-9.02704795344325,-0.914228423450921,-1.17112757015877,33.957640296216,0,3033.03960552415,
47.0726329895154,43.6918891444118,895,-1.30403939515539,-1.55035432396494,1,11.65,7165.84252191812,106.892005262416,107.566499300339,367.596270916095,121.663068388306,0,0,75.1535033654644,-13.3651015079885,1,60.4498800727866,1.75,1.75,127.477619006939,-9.25931741115922,-1.24322433424396,-1.41300004642275,33.971864348016,0,3016.2962709161,
46.0014252674027,43.7119252065726,895.25,-1.30747452809234,-1.52971865858084,1,11.65,7002.77312559539,109.119027701056,107.308739816273,351.056234543665,116.188824671662,0,0,74.6260766886368,-12.7302030159771,1,58.678474447559,1.75,1.75,126.348607892061,-9.54218831404163,-1.47844279192889,-1.65463990280575,33.9906388352826,0,2999.75623454367,
44.9190061787361,43.7324567788048,895.5,-1.31210763343056,-1.49508781610477,1,11.65,6837.99702875307,112.078901499485,107.626030866296,334.729811509575,110.78528040506,0,0,73.3674955092948,-12.0953045239656,1,56.8913855201285,1.75,1.75,125.169090726676,-9.80247902484953,-1.32759338580944,-1.89594656278866,34.0141790330749,0,2983.42981150958,
43.8349284614895,43.753512481977,895.75,-1.33223599616701,-1.46740195072982,1,11.65,6672.9684397417,115.055475205743,107.817910777404,318.768001104127,105.50241171295,0,0,72.442400458948,-11.3445018818291,1,54.7539415321652,1.75,1.75,123.908811452817,-10.1271064869405,-1.61452258598338,-2.13680812400357,34.042692267572,0,2967.46800110413,
42.7437636558274,43.7751224406517,896,-1.34441788322459,-1.43649259735261,1,11.65,6506.86098693413,118.051508071335,107.871723772191,303.09560189009,100.315329230763,0,0,71.3312057857634,-10.6890037636582,1,52.8625357272079,1.75,1.75,122.57455755304,-10.5070115321172,-1.84098284955129,-2.3770832139117,34.0765100965877,0,2951.79560189009,
41.647465113112,43.7973129756061,896.25,-1.35972298139831,-1.39040336115949,1,11.65,6339.9720279958,121.061636740654,107.785026736749,287.747302500759,95.2355138300384,0,0,69.406889160832,-10.0335056454873,1,50.9433438827558,1.75,1.75,121.162828784813,-10.9107072479302,-1.90508775879826,-2.61661342109976,34.115931293519,0,2936.44730250076,
40.5578325105578,43.8201099538907,896.5,-1.38963749534244,-1.34010516823605,1,11.65,6174.09782167319,124.053462605761,107.559047538823,272.88746671681,90.3173648708119,0,0,67.2277446023886,-9.31052010212897,1,48.7887275180992,1.75,1.75,119.644070812037,-11.4200132896123,-2.33953830635828,-2.8552172149931,34.1612641129511,0,2921.58746671681,
